date,state,total_cases,total_deaths,total_tests,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-03-15,NM,17,0,583,2.42857,,83.2857,0.0291595,0.0291595,14,9.33333,21,1.65084,170.898,113.932,256.347,1362.52,908.347,2043.78,0.0006498,0.0004332,0.000974701,1499.65,999.764,2249.47,0.000715197,0.000476798,0.0010728
2020-03-16,NM,23,0,1272,3.28571,,181.714,0.0180818,0.0180818,13.5,9,20.25,1.59265,182.537,121.691,273.805,1509.51,1006.34,2264.26,0.000719899,0.000479933,0.00107985,1682.18,1121.46,2523.27,0.000802251,0.000534834,0.00120338
2020-03-17,NM,28,0,2354,3.57143,,323.429,0.0110424,0.0110424,13,8.66667,19.5,1.52659,193.396,128.931,290.094,1662.43,1108.29,2493.65,0.000792832,0.000528555,0.00118925,1875.58,1250.39,2813.37,0.000894484,0.000596322,0.00134173
2020-03-18,NM,35,0,2797,4.28571,,376.714,0.0113766,0.0113766,12.5,8.33333,18.75,1.47177,199.389,132.926,299.084,1813.38,1208.92,2720.08,0.000864822,0.000576548,0.00129723,2074.97,1383.31,3112.45,0.000989574,0.000659716,0.00148436
2020-03-19,NM,43,0,3814,4.71429,,516.286,0.00913116,0.00913116,12,8,18,1.43205,215.98,143.987,323.97,1974.89,1316.6,2962.34,0.000941848,0.000627899,0.00141277,2290.95,1527.3,3436.42,0.00109258,0.000728385,0.00163887
2020-03-20,NM,57,0,3828,6.71429,,511.571,0.0131248,0.0131248,11.5,7.66667,17.25,1.443,231.125,154.083,346.688,2146.12,1430.75,3219.18,0.00102351,0.000682339,0.00153526,2522.07,1681.38,3783.11,0.0012028,0.000801869,0.00180421
2020-03-21,NM,57,0,4779,6.28571,,612,0.0102708,0.0102708,11,7.33333,16.5,1.46846,256.558,171.039,384.837,2336.87,1557.92,3505.31,0.00111448,0.000742986,0.00167172,2778.63,1852.42,4167.95,0.00132516,0.000883439,0.00198774
2020-03-22,NM,65,0,5386,6.85714,,686.143,0.00999375,0.00999375,10.5,7,15.75,1.51345,281.693,187.795,422.539,2545.43,1696.96,3818.15,0.00121394,0.000809296,0.00182092,3060.32,2040.22,4590.49,0.0014595,0.000973001,0.00218925
2020-03-23,NM,83,0,5973,8.57143,,671.571,0.0127632,0.0127632,10,6.66667,15,1.54854,328.518,219.012,492.776,2794.33,1862.89,4191.49,0.00133264,0.00088843,0.00199897,3388.84,2259.23,5083.26,0.00161617,0.00107745,0.00242426
2020-03-24,NM,100,1,6842,10.2857,,641.143,0.0160428,0.0160428,9.5,6.33333,14.25,1.58257,358.622,239.082,537.933,3065.28,2043.52,4597.92,0.00146186,0.000974575,0.00219279,3747.46,2498.31,5621.2,0.00178721,0.00119147,0.00268081
2020-03-25,NM,112,1,7793,11,,713.714,0.0154123,0.0154123,9,6,13.5,1.58252,391.703,261.135,587.554,3358.46,2238.97,5037.69,0.00160168,0.00106779,0.00240253,4139.17,2759.44,6208.75,0.00197401,0.00131601,0.00296102
2020-03-26,NM,136,1,8513,13.2857,,671.286,0.0197914,0.0197914,8.5,5.66667,12.75,1.56412,416.26,277.507,624.391,3658.53,2439.02,5487.79,0.00174479,0.00116319,0.00261718,4555.43,3036.95,6833.14,0.00217253,0.00144835,0.0032588
2020-03-27,NM,191,1,9387,19.1429,,794.143,0.0241051,0.0241051,8,5.33333,12,1.49571,448.068,298.712,672.103,3976.11,2650.74,5964.17,0.00189625,0.00126417,0.00284438,5003.5,3335.66,7505.24,0.00238622,0.00159081,0.00357933
2020-03-28,NM,237,2,11006,25.7143,,889.571,0.0289064,0.0289064,7.5,5,11.25,1.41802,461.612,307.741,692.418,4293.23,2862.15,6439.84,0.00204749,0.00136499,0.00307123,5465.11,3643.4,8197.66,0.00260637,0.00173758,0.00390955
2020-03-29,NM,237,2,11179,24.5714,,827.571,0.029691,0.029691,7,4.66667,10.5,1.32569,476.179,317.452,714.268,4612.54,3075.02,6918.81,0.00219977,0.00146651,0.00329965,5941.29,3960.86,8911.93,0.00283346,0.00188897,0.00425019
2020-03-30,NM,281,4,12527,28.2857,,936.286,0.0302106,0.0302106,6.5,4.33333,9.75,1.24127,457.79,305.193,686.685,4899.43,3266.29,7349.14,0.00233659,0.00155773,0.00350488,6399.08,4266.05,9598.61,0.00305179,0.00203452,0.00457768
2020-03-31,NM,315,5,13240,30.7143,0.571429,914,0.0336043,0.0336043,6,4,9,1.15739,464.788,309.859,697.182,5181.68,3454.45,7772.52,0.0024712,0.00164747,0.0037068,6863.86,4575.91,10295.8,0.00327345,0.0021823,0.00491017
2020-04-01,NM,363,6,14011,35.8571,0.714286,888.286,0.0403667,0.0403667,5.5,3.66667,8.25,1.10922,469.797,313.198,704.696,5458.08,3638.72,8187.12,0.00260302,0.00173534,0.00390453,7333.66,4889.11,11000.5,0.0034975,0.00233167,0.00524625
2020-04-02,NM,403,7,14778,38.1429,0.857143,895,0.0426177,0.0426177,5.09661,3.39774,7.64491,1.07537,476.164,317.443,714.246,5734.86,3823.24,8602.29,0.00273501,0.00182334,0.00410252,7809.83,5206.55,11714.7,0.00372459,0.00248306,0.00558688
2020-04-03,NM,495,10,15632,43.4286,1.28571,892.143,0.0486789,0.0486789,5.27673,3.51782,7.91509,1.07052,477.825,318.55,716.738,5996.7,3997.8,8995.05,0.00285989,0.00190659,0.00428984,8287.65,5525.1,12431.5,0.00395247,0.00263498,0.0059287
2020-04-04,NM,543,11,16828,43.7143,1.28571,831.714,0.0525593,0.0525593,5.37144,3.58096,8.05716,1.07367,488.904,325.936,733.356,6254.48,4169.65,9381.72,0.00298283,0.00198855,0.00447424,8776.55,5851.04,13164.8,0.00418563,0.00279042,0.00627845
2020-04-05,NM,624,12,19136,55.2857,1.42857,1136.71,0.0486364,0.0486364,5.2117,3.47447,7.81755,1.08949,507.027,338.018,760.541,6504.95,4336.63,9757.43,0.00310228,0.00206819,0.00465342,9283.58,6189.05,13925.4,0.00442744,0.00295163,0.00664116
2020-04-06,NM,686,12,21825,57.8571,1.14286,1328.29,0.0435578,0.0435578,5.01017,3.34011,7.51525,1.1069,533.086,355.39,799.628,6756.34,4504.23,10134.5,0.00322217,0.00214811,0.00483326,9816.67,6544.45,14725,0.00468167,0.00312112,0.00702251
2020-04-07,NM,794,13,22245,68.4286,1.14286,1286.43,0.0531927,0.0531927,5.29479,3.52986,7.94219,1.12325,542.185,361.456,813.277,6970.01,4646.67,10455,0.00332407,0.00221605,0.00498611,10358.9,6905.9,15538.3,0.00494025,0.0032935,0.00741037
2020-04-08,NM,865,16,23807,71.7143,1.42857,1399.43,0.0512454,0.0512454,5.20341,3.46894,7.80512,1.12419,553.898,369.265,830.847,7165.29,4776.86,10747.9,0.0034172,0.00227813,0.0051258,10912.8,7275.17,16369.1,0.00520441,0.0034696,0.00780661
2020-04-09,NM,1091,19,27098,98.2857,1.71429,1760,0.0558442,0.0558442,5.31281,3.54187,7.96921,1.12047,563.914,375.943,845.871,7337.5,4891.67,11006.2,0.00349933,0.00233289,0.005249,11476.7,7651.11,17215,0.00547334,0.0036489,0.00821001
2020-04-10,NM,1091,19,27098,85.1429,1.28571,1638,0.0519798,0.0519798,5.16654,3.44436,7.74981,1.11093,566.824,377.882,850.235,7488.06,4992.04,11232.1,0.00357114,0.00238076,0.0053567,12043.5,8028.99,18065.2,0.00574367,0.00382911,0.0086155
2020-04-11,NM,1174,20,28692,90.1429,1.28571,1694.86,0.0531861,0.0531861,5.17369,3.44912,7.76053,1.10178,572.82,381.88,859.229,7612.81,5075.21,11419.2,0.00363063,0.00242042,0.00544595,12616.3,8410.87,18924.5,0.00601685,0.00401123,0.00902528
2020-04-12,NM,1245,26,30515,88.7143,2,1625.57,0.0545742,0.0545742,5.18561,3.45707,7.77841,1.09324,577.336,384.891,866.004,7728.54,5152.36,11592.8,0.00368582,0.00245721,0.00552873,13193.6,8795.76,19790.5,0.00629219,0.00419479,0.00943828
2020-04-13,NM,1345,31,31970,94.1429,2.71429,1449.29,0.0649581,0.0649581,5.44417,3.62945,8.16626,1.08987,591.512,394.341,887.268,7843.87,5229.25,11765.8,0.00374082,0.00249388,0.00561124,13785.2,9190.1,20677.7,0.00657429,0.00438286,0.00986143
2020-04-14,NM,1407,36,32850,87.5714,3.28571,1515,0.0578029,0.0578029,5.21994,3.47996,7.82991,1.09918,606.011,404.007,909.017,7992.09,5328.06,11988.1,0.00381151,0.00254101,0.00571727,14391.2,9594.11,21586.8,0.0068633,0.00457553,0.010295
2020-04-15,NM,1484,36,33394,88.4286,2.85714,1369.57,0.0645666,0.0645666,5.373,3.582,8.05951,1.11727,623.172,415.448,934.758,8150.48,5433.65,12225.7,0.00388705,0.00259137,0.00583057,15014.3,10009.6,22521.5,0.0071605,0.00477366,0.0107407
2020-04-16,NM,1597,44,34488,72.2857,3.57143,1055.71,0.0684709,0.0684709,5.44302,3.62868,8.16453,1.13495,647.196,431.464,970.794,8327.87,5551.92,12491.8,0.00397165,0.00264777,0.00595748,15661.5,10441,23492.3,0.00746915,0.00497943,0.0112037
2020-04-17,NM,1711,51,35613,88.5714,4.57143,1216.43,0.0728127,0.0728127,5.51963,3.67975,8.27944,1.14825,683.032,455.355,1024.55,8534.74,5689.83,12802.1,0.00407031,0.00271354,0.00610546,16344.6,10896.4,24516.9,0.0077949,0.0051966,0.0116923
2020-04-18,NM,1798,53,36632,89.1429,4.71429,1134.29,0.0785894,0.0785894,5.62506,3.75004,8.43759,1.15745,710.495,473.663,1065.74,8767.41,5844.94,13151.1,0.00418127,0.00278751,0.00627191,17055.1,11370,25582.6,0.00813374,0.00542249,0.0122006
2020-04-19,NM,1845,55,37042,85.7143,4.14286,932.429,0.0919258,0.0919258,5.88709,3.92472,8.83063,1.15312,720.317,480.211,1080.48,8998.82,5999.22,13498.2,0.00429163,0.00286109,0.00643745,17775.4,11850.3,26663.1,0.00847727,0.00565151,0.0127159
2020-04-20,NM,1971,58,38755,89.4286,3.85714,969.286,0.0922623,0.0922623,5.86119,3.90746,8.79179,1.13469,723.516,482.344,1085.27,9215.31,6143.54,13823,0.00439488,0.00292992,0.00659232,18498.9,12332.6,27748.3,0.00882232,0.00588155,0.0132335
2020-04-21,NM,2072,65,40877,95,4.14286,1146.71,0.0828454,0.0828454,5.62809,3.75206,8.44214,1.10182,737.185,491.457,1105.78,9419.41,6279.61,14129.1,0.00449222,0.00299481,0.00673833,19236.1,12824.1,28854.1,0.00917389,0.00611593,0.0137608
2020-04-22,NM,2210,71,41232,103.714,5,1119.71,0.0926257,0.0926257,5.80431,3.86954,8.70646,1.06196,730.209,486.806,1095.31,9607.44,6404.96,14411.2,0.00458189,0.00305459,0.00687283,19966.3,13310.9,29949.4,0.00952214,0.00634809,0.0142832
2020-04-23,NM,2379,78,46563,111.714,4.85714,1725,0.0647619,0.0647619,5.15476,3.4365,7.73213,1.01914,711.102,474.068,1066.65,9764.64,6509.76,14647,0.00465686,0.00310457,0.00698529,20677.4,13784.9,31016.1,0.00986127,0.00657418,0.0147919
2020-04-24,NM,2521,84,51510,115.714,4.71429,2271,0.050953,0.050953,4.77534,3.18356,7.16301,0.977785,686.424,457.616,1029.64,9887.15,6591.43,14830.7,0.00471529,0.00314352,0.00707293,21363.8,14242.5,32045.7,0.0101886,0.00679242,0.0152829
2020-04-25,NM,2660,93,53735,123.143,5.71429,2443.29,0.0504005,0.0504005,4.73781,3.15854,7.10672,0.937081,667.225,444.817,1000.84,9987.55,6658.37,14981.3,0.00476317,0.00317545,0.00714475,22031,14687.4,33046.6,0.0105068,0.00700456,0.0157603
2020-04-26,NM,2726,99,56615,125.857,6.28571,2796.14,0.045011,0.045011,4.56643,3.04428,6.84964,0.909085,655.244,436.829,982.865,10070,6713.32,15105,0.00480248,0.00320165,0.00720372,22686.3,15124.2,34029.4,0.0108193,0.00721289,0.016229
2020-04-27,NM,2823,104,58803,121.714,6.57143,2864,0.042498,0.042498,4.47381,2.98254,6.71071,0.89427,636.405,424.27,954.608,10129,6752.7,15193.6,0.00483065,0.00322043,0.00724597,23322.7,15548.5,34984,0.0111228,0.00741523,0.0166843
2020-04-28,NM,2974,110,61745,128.857,6.42857,2981.14,0.0432241,0.0432241,4.47505,2.98337,6.71257,0.886948,607.362,404.908,911.043,10144.9,6763.26,15217.3,0.00483821,0.00322547,0.00725731,23930.1,15953.4,35895.1,0.0114125,0.00760833,0.0171187
2020-04-29,NM,3213,112,65085,143.286,5.85714,3407.57,0.0420492,0.0420492,4.42196,2.94797,6.63294,0.884487,599.313,399.542,898.97,10138.2,6758.8,15207.3,0.00483501,0.00322334,0.00725252,24529.4,16352.9,36794,0.0116983,0.00779888,0.0175475
2020-04-30,NM,3411,123,67869,147.429,6.42857,3043.71,0.0484371,0.0484371,4.57911,3.05274,6.86867,0.889299,598.601,399.068,897.902,10113.6,6742.42,15170.4,0.0048233,0.00321553,0.00723494,25128,16752,37691.9,0.0119838,0.0079892,0.0179757
2020-05-01,NM,3513,131,71118,141.714,6.71429,2801.14,0.0505916,0.0505916,4.61542,3.07694,6.92312,0.896633,590.83,393.887,886.246,10057.3,6704.84,15085.9,0.00479641,0.00319761,0.00719462,25718.8,17145.9,38578.2,0.0122656,0.00817704,0.0183984
2020-05-02,NM,3732,139,74944,153.143,6.57143,3029.86,0.0505446,0.0505446,4.59409,3.06273,6.89114,0.905265,575.928,383.952,863.891,9950.16,6633.44,14925.2,0.00474534,0.00316356,0.007118,26294.7,17529.8,39442.1,0.0125402,0.00836016,0.0188103
2020-05-03,NM,3850,151,77977,160.571,7.42857,3051.71,0.0526168,0.0526168,4.62653,3.08435,6.93979,0.908696,560.311,373.541,840.467,9799.97,6533.32,14700,0.00467371,0.00311581,0.00701057,26855,17903.4,40282.6,0.0128075,0.0085383,0.0192112
2020-05-04,NM,4031,156,81720,172.571,7.42857,3273.86,0.052712,0.052712,4.60899,3.07266,6.91348,0.908709,553.089,368.726,829.634,9632.75,6421.83,14449.1,0.00459396,0.00306264,0.00689094,27408.1,18272.1,41112.2,0.0130712,0.00871415,0.0196068
2020-05-05,NM,4138,162,83251,166.286,7.42857,3072.29,0.0541244,0.0541244,4.62383,3.08256,6.93575,0.907883,547.443,364.962,821.165,9456.67,6304.45,14185,0.00450999,0.00300666,0.00676498,27955.6,18637,41933.4,0.0133323,0.0088882,0.0199985
2020-05-06,NM,4291,169,85684,154,8.14286,2942.71,0.0523326,0.0523326,4.56078,3.04052,6.84117,0.906115,530.042,353.361,795.062,9249.53,6166.35,13874.3,0.0044112,0.0029408,0.0066168,28485.6,18990.4,42728.4,0.0135851,0.00905673,0.0203776
2020-05-07,NM,4493,172,89032,154.571,7,3023.29,0.051127,0.051127,4.51236,3.00824,6.76855,0.902341,516.745,344.497,775.118,9036.07,6024.04,13554.1,0.0043094,0.00287293,0.00646409,29002.4,19334.9,43503.5,0.0138315,0.00922102,0.0207473
2020-05-08,NM,4673,181,93262,165.714,7.14286,3163.43,0.0523844,0.0523844,4.52437,3.01625,6.78656,0.900735,501.993,334.662,752.99,8826.96,5884.64,13240.4,0.00420967,0.00280645,0.0063145,29504.3,19669.6,44256.5,0.0140709,0.00938062,0.0211064
2020-05-09,NM,4778,191,97053,149.429,7.42857,3158.43,0.047311,0.047311,4.38151,2.92101,6.57226,0.901419,493.682,329.121,740.523,8634.21,5756.14,12951.3,0.00411775,0.00274517,0.00617662,29998,19998.7,44997,0.0143064,0.00953759,0.0214596
2020-05-10,NM,4863,200,102498,144.714,7,3503,0.0413115,0.0413115,4.20926,2.80618,6.3139,0.906976,490.573,327.049,735.86,8457.56,5638.37,12686.3,0.0040335,0.002689,0.00605025,30488.6,20325.7,45732.9,0.0145403,0.00969356,0.0218105
2020-05-11,NM,5069,208,106721,148.286,7.42857,3571.57,0.0415183,0.0415183,4.19885,2.79924,6.29828,0.909473,483.201,322.134,724.801,8285.52,5523.68,12428.3,0.00395145,0.0026343,0.00592718,30971.8,20647.9,46457.7,0.0147708,0.00984719,0.0221562
2020-05-12,NM,5212,219,110289,153.429,8.14286,3862.57,0.0397219,0.0397219,4.13539,2.75693,6.20309,0.91032,475.058,316.705,712.587,8124.17,5416.11,12186.3,0.0038745,0.002583,0.00581176,31446.9,20964.6,47170.3,0.0149973,0.00999823,0.022496
2020-05-13,NM,5364,231,115011,153.286,8.85714,4189.57,0.0365874,0.0365874,4.03488,2.68992,6.05232,0.913745,469.872,313.248,704.808,7986.68,5324.45,11980,0.00380893,0.00253929,0.0057134,31916.7,21277.8,47875.1,0.0152214,0.0101476,0.0228321
2020-05-14,NM,5503,242,119601,144.286,10,4367,0.03304,0.03304,3.9201,2.6134,5.88014,0.917093,451.58,301.053,677.37,7838.95,5225.97,11758.4,0.00373848,0.00249232,0.00560772,32368.3,21578.9,48552.5,0.0154368,0.0102912,0.0231552
2020-05-15,NM,5662,253,124458,141.286,10.2857,4456.57,0.0317028,0.0317028,3.86769,2.57846,5.80153,0.921421,442.42,294.947,663.63,7682.77,5121.85,11524.2,0.00366399,0.00244266,0.00549599,32810.7,21873.8,49216.1,0.0156478,0.0104319,0.0234717
2020-05-16,NM,5847,259,128574,152.714,9.71429,4503,0.0339139,0.0339139,3.9183,2.6122,5.87746,0.937521,442.888,295.259,664.332,7534.83,5023.22,11302.2,0.00359344,0.00239563,0.00539016,33253.6,22169.1,49880.4,0.015859,0.0105727,0.0237885
2020-05-17,NM,5938,265,133253,153.571,9.28571,4393.57,0.0349537,0.0349537,3.93406,2.62271,5.90109,0.962451,436.841,291.227,655.262,7395.74,4930.49,11093.6,0.00352711,0.0023514,0.00529066,33690.5,22460.3,50535.7,0.0160673,0.0107116,0.024101
2020-05-18,NM,6096,270,137620,146.714,8.85714,4414.14,0.0332373,0.0332373,3.87306,2.58204,5.80959,1.00319,442.581,295.054,663.871,7278.01,4852.01,10917,0.00347096,0.00231397,0.00520644,34133,22755.4,51199.6,0.0162784,0.0108523,0.0244176
2020-05-19,NM,6192,276,142246,140,8.14286,4565.29,0.0306662,0.0306662,3.78692,2.52461,5.68037,1.06049,466.046,310.697,699.069,7190.96,4793.98,10786.4,0.00342945,0.0022863,0.00514417,34599.1,23066.1,51898.6,0.0165007,0.0110004,0.024751
2020-05-20,NM,6317,283,147344,136.143,7.42857,4619,0.0294745,0.0294745,3.74002,2.49334,5.61002,1.11679,491.317,327.545,736.975,7134.84,4756.56,10702.3,0.00340268,0.00226845,0.00510402,35090.4,23393.6,52635.6,0.016735,0.0111567,0.0251025
2020-05-21,NM,6472,294,152767,138.429,7.42857,4738,0.0292167,0.0292167,3.72076,2.48051,5.58114,1.16902,531.416,354.278,797.125,7136.21,4757.48,10704.3,0.00340334,0.00226889,0.005105,35621.8,23747.9,53432.7,0.0169884,0.0113256,0.0254826
2020-05-22,NM,6625,302,158383,137.571,7,4846.43,0.0283861,0.0283861,3.68482,2.45655,5.52723,1.20902,569.165,379.444,853.748,7188.63,4792.42,10782.9,0.00342834,0.00228556,0.0051425,36191,24127.3,54286.5,0.0172599,0.0115066,0.0258898
2020-05-23,NM,6795,308,169119,135.429,7,5792.14,0.0233814,0.0233814,3.51897,2.34598,5.27846,1.21561,580.1,386.733,870.149,7266.74,4844.49,10900.1,0.00346559,0.00231039,0.00519838,36771.1,24514.1,55156.6,0.0175365,0.011691,0.0263048
2020-05-24,NM,6943,317,173481,143.571,7.42857,5746.86,0.0249826,0.0249826,3.55979,2.37319,5.33969,1.19314,598.945,399.297,898.417,7372,4914.67,11058,0.00351579,0.00234386,0.00527368,37370,24913.4,56055,0.0178222,0.0118814,0.0267332
2020-05-25,NM,7026,320,177361,132.857,7.14286,5677.29,0.0234015,0.0234015,3.49976,2.33317,5.24964,1.14544,600.333,400.222,900.5,7481.76,4987.84,11222.6,0.00356813,0.00237875,0.0053522,37970.4,25313.6,56955.5,0.0181085,0.0120723,0.0271627
2020-05-26,NM,7130,325,180646,134,7,5485.71,0.0244271,0.0244271,3.52232,2.34821,5.28348,1.06947,572.972,381.981,859.457,7571.53,5047.69,11357.3,0.00361094,0.0024073,0.00541642,38543.3,25695.6,57815,0.0183817,0.0122545,0.0275726
2020-05-27,NM,7252,329,179543,133.571,6.57143,4599.86,0.0290382,0.0290382,3.64909,2.43273,5.47363,0.987157,542.55,361.7,813.825,7639.03,5092.68,11458.5,0.00364313,0.00242875,0.0054647,39085.9,26057.3,58628.8,0.0186405,0.012427,0.0279607
2020-05-28,NM,7364,335,183544,127.429,5.85714,4396.71,0.0289827,0.0289827,3.63695,2.42463,5.45543,0.907038,502.343,334.895,753.514,7671.5,5114.33,11507.2,0.00365862,0.00243908,0.00548793,39588.2,26392.2,59382.3,0.01888,0.0125867,0.0283201
2020-05-29,NM,7493,344,188261,124,6,4268.29,0.0290515,0.0290515,3.62845,2.41897,5.44268,0.837242,461.878,307.918,692.816,7681.79,5121.2,11522.7,0.00366353,0.00244235,0.00549529,40050.1,26700.1,60075.2,0.0191003,0.0127335,0.0286505
2020-05-30,NM,7624,351,194447,118.429,6.14286,3618.29,0.0327306,0.0327306,3.71756,2.47837,5.57633,0.793387,440.949,293.966,661.423,7680.32,5120.22,11520.5,0.00366283,0.00244188,0.00549424,40491.1,26994,60736.6,0.0193106,0.0128737,0.0289659
2020-05-31,NM,7689,356,199604,106.571,5.57143,3731.86,0.0285572,0.0285572,3.59423,2.39616,5.39135,0.776459,415.018,276.679,622.528,7652.45,5101.64,11478.7,0.00364954,0.00243302,0.0054743,40906.1,27270.7,61359.1,0.0195085,0.0130057,0.0292628
2020-06-01,NM,7800,362,203115,110.571,6,3679.14,0.0300536,0.0300536,3.62525,2.41683,5.43787,0.778902,397.86,265.24,596.79,7613.47,5075.65,11420.2,0.00363095,0.00242063,0.00544642,41303.9,27536,61955.9,0.0196983,0.0131322,0.0295474
2020-06-02,NM,8024,367,206837,127.714,6,3741.57,0.0341339,0.0341339,3.72131,2.48087,5.58196,0.804216,387.414,258.276,581.121,7558.31,5038.87,11337.5,0.00360464,0.00240309,0.00540695,41691.3,27794.2,62537,0.019883,0.0132554,0.0298246
2020-06-03,NM,8140,375,212996,126.857,6.57143,4779,0.0265447,0.0265447,3.50857,2.33905,5.26285,0.842492,385.546,257.031,578.319,7477.81,4985.2,11216.7,0.00356624,0.0023775,0.00534937,42076.9,28051.3,63115.3,0.0200669,0.0133779,0.0301004
2020-06-04,NM,8353,383,217757,141.286,6.85714,4887.57,0.0289071,0.0289071,3.56461,2.37641,5.34692,0.888841,389.385,259.59,584.077,7375.87,4917.25,11063.8,0.00351763,0.00234509,0.00527645,42466.3,28310.9,63699.4,0.0202526,0.0135017,0.0303789
2020-06-05,NM,8672,387,224640,168.429,6.14286,5197,0.0324088,0.0324088,3.64657,2.43104,5.46985,0.940015,393.583,262.389,590.375,7238.04,4825.36,10857.1,0.0034519,0.00230127,0.00517785,42859.9,28573.2,64289.8,0.0204403,0.0136269,0.0306605
2020-06-06,NM,8800,392,229147,168,5.85714,4957.14,0.0338905,0.0338905,3.67358,2.44905,5.51037,0.995549,398.83,265.886,598.245,7067.7,4711.8,10601.6,0.00337066,0.00224711,0.00505599,43258.7,28839.1,64888,0.0206305,0.0137537,0.0309458
2020-06-07,NM,8940,396,234375,178.714,5.71429,4967.29,0.0359783,0.0359783,3.71397,2.47598,5.57096,1.05079,406.309,270.873,609.463,6893.91,4595.94,10340.9,0.00328778,0.00219185,0.00493167,43665,29110,65497.5,0.0208243,0.0138829,0.0312365
2020-06-08,NM,9062,400,238801,180.286,5.42857,5098,0.035364,0.035364,3.6891,2.4594,5.53365,1.10736,420.836,280.558,631.255,6715.81,4477.2,10073.7,0.00320284,0.00213523,0.00480426,44085.8,29390.6,66128.8,0.021025,0.0140167,0.0315375
2020-06-09,NM,9105,404,241657,154.429,5.28571,4974.29,0.0310454,0.0310454,3.57319,2.38212,5.35978,1.16235,451.666,301.111,677.499,6567.14,4378.09,9850.71,0.00313194,0.00208796,0.00469791,44537.5,29691.7,66806.3,0.0212404,0.0141603,0.0318606
2020-06-10,NM,9250,410,245557,158.571,5,4651.57,0.0340899,0.0340899,3.63877,2.42584,5.45815,1.21243,480.743,320.495,721.114,6474.91,4316.61,9712.36,0.00308795,0.00205864,0.00463193,45018.2,30012.2,67527.4,0.0214697,0.0143131,0.0322045
2020-06-11,NM,9367,420,250880,144.857,5.28571,4731.86,0.0306132,0.0306132,3.54382,2.36255,5.31573,1.25054,510.1,340.067,765.15,6442.46,4294.97,9663.69,0.00307248,0.00204832,0.00460872,45528.3,30352.2,68292.5,0.021713,0.0144753,0.0325694
2020-06-12,NM,9526,426,255284,122,5.57143,4377.71,0.0278684,0.0278684,3.46437,2.30958,5.19656,1.27752,541.728,361.152,812.591,6481.84,4321.23,9722.77,0.00309126,0.00206084,0.00463689,46070.1,30713.4,69105.1,0.0219713,0.0146475,0.032957
2020-06-13,NM,9621,431,258994,117.286,5.57143,4263.86,0.027507,0.027507,3.44639,2.29759,5.16958,1.28815,569.396,379.597,854.094,6589.36,4392.91,9884.04,0.00314254,0.00209502,0.00471381,46639.5,31093,69959.2,0.0222429,0.0148286,0.0333643
2020-06-14,NM,9723,435,263665,111.857,5.57143,4184.29,0.0267327,0.0267327,3.41764,2.27843,5.12646,1.28317,594.183,396.122,891.275,6742.6,4495.06,10113.9,0.00321562,0.00214374,0.00482342,47233.7,31489.1,70850.5,0.0225262,0.0150175,0.0337893
2020-06-15,NM,9845,440,267921,111.857,5.71429,4160,0.0268887,0.0268887,3.4136,2.27573,5.1204,1.26491,615.545,410.363,923.317,6943.12,4628.75,10414.7,0.00331125,0.0022075,0.00496687,47849.2,31899.5,71773.8,0.0228198,0.0152132,0.0342297
2020-06-16,NM,9933,447,271553,118.286,6.14286,4270.86,0.027696,0.027696,3.42647,2.28431,5.1397,1.23617,629.642,419.762,944.463,7174.9,4783.27,10762.4,0.00342179,0.00228119,0.00513268,48478.8,32319.2,72718.3,0.0231201,0.0154134,0.0346801
2020-06-17,NM,10065,452,275897,116.429,6,4334.29,0.0268622,0.0268622,3.39685,2.26457,5.09527,1.20412,642.815,428.543,964.222,7430.31,4953.54,11145.5,0.00354359,0.00236239,0.00531539,49121.7,32747.8,73682.5,0.0234266,0.0156178,0.03514
2020-06-18,NM,10153,456,275897,112.286,5.14286,3573.86,0.0314186,0.0314186,3.50214,2.33476,5.25322,1.18267,655.471,436.981,983.206,7700.23,5133.49,11550.3,0.00367232,0.00244821,0.00550848,49777.1,33184.8,74665.7,0.0237392,0.0158262,0.0356089
2020-06-19,NM,10260,464,284602,104.857,5.42857,4188.29,0.0250358,0.0250358,3.33337,2.22225,5.00006,1.17056,672.68,448.454,1009.02,7983.53,5322.35,11975.3,0.00380743,0.00253829,0.00571114,50449.8,33633.2,75674.7,0.02406,0.01604,0.0360901
